 107.500  4.23E-0238  -50.0974    0.0000  -58.7288
 108.000  8.33E-0240  -50.0973    0.0000  -58.7288
 108.500  1.63E-0241  -50.0972    0.0000  -58.7288
 109.000  3.17E-0243  -50.0972    0.0000  -58.7288
 109.500  6.14E-0245  -50.0971    0.0000  -58.7288
 110.000  1.18E-0246  -50.0971    0.0000  -58.7288
 110.500  2.26E-0248  -50.0970    0.0000  -58.7288
 111.000  4.31E-0250  -50.0970    0.0000  -58.7288
 111.500  8.16E-0252  -50.0969    0.0000  -58.7288
 112.000  1.54E-0253  -50.0968    0.0000  -58.7288
 112.500  2.88E-0255  -50.0968    0.0000  -58.7288
 113.000  5.36E-0257  -50.0967    0.0000  -58.7288
 113.500  9.92E-0259  -50.0967    0.0000  -58.7288
 114.000  1.83E-0260  -50.0966    0.0000  -58.7288
 114.500  3.34E-0262  -50.0966    0.0000  -58.7288
 115.000  6.08E-0264  -50.0965    0.0000  -58.7288
 115.500  1.10E-0265  -50.0965    0.0000  -58.7288
 116.000  1.98E-0267  -50.0964    0.0000  -58.7288
 116.500  3.55E-0269  -50.0964    0.0000  -58.7288
 117.000  6.31E-0271  -50.0963    0.0000  -58.7288
 117.500  1.11E-0272  -50.0963    0.0000  -58.7288
 118.000  1.96E-0274  -50.0962    0.0000  -58.7288
 118.500  3.43E-0276  -50.0962    0.0000  -58.7288
 119.000  5.97E-0278  -50.0961    0.0000  -58.7288
 119.500  1.03E-0279  -50.0961    0.0000  -58.7288
 120.000  1.77E-0281  -50.0960    0.0000  -58.7288
 120.500  3.03E-0283  -50.0960    0.0000  -58.7288
 121.000  5.15E-0285  -50.0959    0.0000  -58.7288
 121.500  8.71E-0287  -50.0959    0.0000  -58.7288
 122.000  1.46E-0288  -50.0958    0.0000  -58.7288
 122.500  2.44E-0290  -50.0958    0.0000  -58.7288
 123.000  4.06E-0292  -50.0957    0.0000  -58.7288
 123.500  6.70E-0294  -50.0957    0.0000  -58.7288
 124.000  1.10E-0295  -50.0957    0.0000  -58.7288
 124.500  1.80E-0297  -50.0956    0.0000  -58.7288
 125.000  2.91E-0299  -50.0956    0.0000  -58.7288
 125.500  4.70E-0301  -50.0955    0.0000  -58.7288
 126.000  7.54E-0303  -50.0955    0.0000  -58.7288
 126.500  1.20E-0304  -50.0955    0.0000  -58.7288
 127.000  1.91E-0306  -50.0954    0.0000  -58.7288
 127.500  3.01E-0308  -50.0954    0.0000  -58.7288
 128.000  4.71E-0310  -50.0953    0.0000  -58.7288
 128.500  7.35E-0312  -50.0953    0.0000  -58.7288
 129.000  1.13E-0313  -50.0952    0.0000  -58.7288
 129.500  1.75E-0315  -50.0952    0.0000  -58.7288
 130.000  2.69E-0317  -50.0952    0.0000  -58.7288
 130.500  4.09E-0319  -50.0951    0.0000  -58.7288
 131.000  6.20E-0321  -50.0951    0.0000  -58.7288
 131.500  9.88E-0323  -50.0951    0.0000  -58.7288
 132.000  0.00E+0000  -50.0950    0.0000  -58.7288
 132.500  0.00E+0000  -50.0950    0.0000  -58.7288
 133.000  0.00E+0000  -50.0949    0.0000  -58.7288
 133.500  0.00E+0000  -50.0949    0.0000  -58.7288
 134.000  0.00E+0000  -50.0949    0.0000  -58.7288
 134.500  0.00E+0000  -50.0948    0.0000  -58.7288
 135.000  0.00E+0000  -50.0948    0.0000  -58.7288
 135.500  0.00E+0000  -50.0948    0.0000  -58.7288
 136.000  0.00E+0000  -50.0947    0.0000  -58.7288
 136.500  0.00E+0000  -50.0947    0.0000  -58.7288
 137.000  0.00E+0000  -50.0947    0.0000  -58.7288
 137.500  0.00E+0000  -50.0946    0.0000  -58.7288
 138.000  0.00E+0000  -50.0946    0.0000  -58.7288
 138.500  0.00E+0000  -50.0946    0.0000  -58.7288
 139.000  0.00E+0000  -50.0945    0.0000  -58.7288
 139.500  0.00E+0000  -50.0945    0.0000  -58.7288
 140.000  0.00E+0000  -50.0945    0.0000  -58.7288
 140.500  0.00E+0000  -50.0944    0.0000  -58.7288
 141.000  0.00E+0000  -50.0944    0.0000  -58.7288
 141.500  0.00E+0000  -50.0944    0.0000  -58.7288
 142.000  0.00E+0000  -50.0943    0.0000  -58.7288
 142.500  0.00E+0000  -50.0943    0.0000  -58.7288
 143.000  0.00E+0000  -50.0943    0.0000  -58.7288
 143.500  0.00E+0000  -50.0942    0.0000  -58.7288
 144.000  0.00E+0000  -50.0942    0.0000  -58.7288
 144.500  0.00E+0000  -50.0942    0.0000  -58.7288
 145.000  0.00E+0000  -50.0942    0.0000  -58.7288
 145.500  0.00E+0000  -50.0941    0.0000  -58.7288
 146.000  0.00E+0000  -50.0941    0.0000  -58.7288
 146.500  0.00E+0000  -50.0941    0.0000  -58.7288
 147.000  0.00E+0000  -50.0940    0.0000  -58.7288
 147.500  0.00E+0000  -50.0940    0.0000  -58.7288
 148.000  0.00E+0000  -50.0940    0.0000  -58.7288
 148.500  0.00E+0000  -50.0940    0.0000  -58.7288
 149.000  0.00E+0000  -50.0939    0.0000  -58.7288
 149.500  0.00E+0000  -50.0939    0.0000  -58.7288
 150.000  1.90E-0005  -50.0930  -65.7000  -58.7288
