ZONE T="ZONE1"
I= 41 ,J= 21 ,K=1,F=POINT
  5.50   0.0125  33.17   0.00 -57.78 -58.14  -0.0197   0.0846  -0.0721 -62.82 -58.25   0.00   0.0000   0.0000 -55.16  25.00 113.14   0.26
  5.75   0.0125  34.86   0.00 -57.87 -58.12  -0.0197   0.0885  -0.0760 -62.69 -58.24   0.00   0.0000   0.0000 -55.17  25.00 118.29   0.26
  6.00   0.0125  36.55   0.00 -57.96 -58.09  -0.0197   0.0923  -0.0798 -62.58 -58.23   0.00   0.0000   0.0000 -55.17  25.00 123.43   0.26
  6.25   0.0125  38.28   0.00 -58.06 -58.08  -0.0197   0.0962  -0.0837 -62.46 -58.22   0.00   0.0000   0.0000 -55.19  25.00 128.57   0.26
  6.50   0.0125  39.91   0.00 -58.13 -58.05  -0.0197   0.1000  -0.0875 -62.35 -58.20   0.00   0.0000   0.0000 -55.18  25.00 133.71   0.26
  6.75   0.0125  41.65   0.00 -58.22 -58.03  -0.0197   0.1038  -0.0913 -62.23 -58.20   0.00   0.0000   0.0000 -55.19  25.00 138.86   0.26
  7.00   0.0125  43.41   0.00 -58.30 -58.02  -0.0197   0.1077  -0.0952 -62.13 -58.19   0.00   0.0000   0.0000 -55.20  25.00 144.00   0.26
  7.25   0.0125  43.38   0.00 -58.40 -58.01  -0.0197   0.1115  -0.0990 -62.02 -58.19   0.00   0.0000   0.0000 -55.21  25.00 149.14   0.26
  7.50   0.0125  45.05   0.00 -58.47 -57.98  -0.0197   0.1154  -0.1029 -61.92 -58.17   0.00   0.0000   0.0000 -55.22  25.00 154.29   0.26
  7.75   0.0125  44.49   0.00 -58.09 -57.59  -0.0197   0.1192  -0.1067 -61.70 -57.77   0.00   0.0000   0.0000 -54.80  25.00 159.43   0.26
  8.00   0.0125  42.55   0.00 -57.48 -56.99  -0.0197   0.1231  -0.1106 -61.38 -57.15   0.00   0.0000   0.0000 -54.15  25.00 164.57   0.26
  8.25   0.0125  39.88   0.00 -56.92 -56.44  -0.0197   0.1269  -0.1144 -61.09 -56.59   0.00   0.0000   0.0000 -53.56  25.00 169.71   0.26
  8.50   0.0125  39.21   0.00 -56.24 -55.83  -0.0197   0.1308  -0.1183 -60.78 -55.94   0.00   0.0000   0.0000 -52.92  25.00 174.86   0.26
  8.75   0.0125  37.27   0.00 -55.61 -55.26  -0.0197   0.1346  -0.1221 -60.49 -55.36   0.00   0.0000   0.0000 -52.32  25.00 180.00   0.26
  9.00   0.0125  35.41   0.00 -54.94 -54.69  -0.0197   0.1385  -0.1260 -60.20 -54.75   0.00   0.0000   0.0000 -51.72  25.00 185.14   0.26
