ZONE T="ZONE1"
I= 61 ,J= 61 ,K=1,F=POINT
   57.000   0.03000   4.00020 -10.97774 -33.37721   0.00000   0.00000   0.63333  -0.60333
   58.000   0.03000   4.00020 -11.03391 -33.91630   0.00000   0.00000   0.64444  -0.61444
   60.000   0.03000   3.00015  -6.55961 -34.02233   0.00000   0.00000   0.66667  -0.63667
   62.000   0.03000   2.00010 -16.77972 -33.86337   0.00000   0.00000   0.68889  -0.65889
   63.000   0.03000   2.00010 -16.78104 -33.78468   0.00000   0.00000   0.70000  -0.67000
   65.000   0.03000   2.00010 -16.84538 -33.62879   0.00000   0.00000   0.72222  -0.69222
   67.000   0.03000   2.00010 -17.04843 -33.47479   0.00000   0.00000   0.74444  -0.71444
   68.000   0.03000   2.00010 -17.04436 -33.39847   0.00000   0.00000   0.75556  -0.72556
   70.000   0.03000   2.00010 -17.18746 -33.24713   0.00000   0.00000   0.77778  -0.74778
   72.000   0.03000   2.00010 -17.22528 -33.09743   0.00000   0.00000   0.80000  -0.77000
   73.000   0.03000   2.00010 -17.32407 -33.02318   0.00000   0.00000   0.81111  -0.78111
   75.000   0.03000   2.00010 -17.34696 -32.87580   0.00000   0.00000   0.83333  -0.80333
   77.000   0.03000   2.00010 -17.37813 -32.72987   0.00000   0.00000   0.85556  -0.82556
   78.000   0.03000   2.00010 -17.41278 -32.65742   0.00000   0.00000   0.86667  -0.83667
   80.000   0.03000   2.00010 -17.52911 -32.51353   0.00000   0.00000   0.88889  -0.85889
   82.000   0.03000   2.00010 -17.52054 -32.37091   0.00000   0.00000   0.91111  -0.88111
   83.000   0.03000   2.00010 -17.57890 -32.30007   0.00000   0.00000   0.92222  -0.89222
   85.000   0.03000   2.00010 -17.56953 -32.15926   0.00000   0.00000   0.94444  -0.91444
   87.000   0.03000   2.00010 -17.64255 -32.01959   0.00000   0.00000   0.96667  -0.93667
   88.000   0.03000   2.00010 -17.69436 -31.95016   0.00000   0.00000   0.97778  -0.94778
   90.000   0.03000   2.00010 -17.65865 -31.81210   0.00000   0.00000   1.00000  -0.97000
   92.000   0.03000   2.00010 -17.71946 -31.67506   0.00000   0.00000   1.02222  -0.99222
   93.000   0.03000   2.00010 -17.76200 -31.60690   0.00000   0.00000   1.03333  -1.00333
   95.000   0.03000   2.00010 -17.70904 -31.47130   0.00000   0.00000   1.05556  -1.02556
   97.000   0.03000   2.00010 -17.75707 -31.33662   0.00000   0.00000   1.07778  -1.04778
   98.000   0.03000   2.00010 -17.78960 -31.26961   0.00000   0.00000   1.08889  -1.05889
  100.000   0.03000   2.00010 -17.72757 -31.13622   0.00000   0.00000   1.11111  -1.08111
    0.000   0.06000   0.00000   0.00000 -78.50886   0.00000   0.00000   0.00000   0.06000
    2.000   0.06000   0.00000   0.00000 -59.80964   0.00000   0.00000   0.02222   0.03778
    3.000   0.06000  41.00205   2.20929   0.00000 -56.91937   0.74578   0.03333   0.02667
    5.000   0.06000 103.00515   2.24289   0.00000 -56.30037   0.76290   0.05556   0.00444
    7.000   0.06000 146.00730  -0.92413   0.00000 -54.93400   0.74649   0.07778  -0.01778
    8.000   0.06000 164.00820  -2.68973   0.00000 -54.43543   0.70257   0.08889  -0.02889
   10.000   0.06000 194.00970  -6.10335   0.00000 -53.08911   0.71186   0.11111  -0.05111
   12.000   0.06000 217.01085  -9.03725   0.00000 -52.01214   0.66815   0.13333  -0.07333
   13.000   0.06000 228.01140 -10.33430   0.00000 -51.59508   0.65928   0.14444  -0.08444
