  22.950 -3.17E-0002  9.236E-0001 -6.000E+0001
  23.000 -3.18E-0002  9.167E-0001 -6.000E+0001
  23.050 -3.19E-0002  9.098E-0001 -6.000E+0001
  23.100 -3.20E-0002  9.031E-0001 -6.000E+0001
  23.150 -3.21E-0002  8.965E-0001 -6.000E+0001
  23.200 -3.23E-0002  8.899E-0001 -6.000E+0001
  23.250 -3.24E-0002  8.835E-0001 -6.000E+0001
  23.300 -3.25E-0002  8.772E-0001 -6.000E+0001
  23.350 -3.26E-0002  8.709E-0001 -6.000E+0001
  23.400 -3.28E-0002  8.648E-0001 -6.000E+0001
  23.450 -3.29E-0002  8.587E-0001 -6.000E+0001
  23.500 -3.30E-0002  8.527E-0001 -6.000E+0001
  23.550 -3.31E-0002  8.468E-0001 -6.000E+0001
  23.600 -3.32E-0002  8.410E-0001 -6.000E+0001
  23.650 -3.34E-0002  8.352E-0001 -6.000E+0001
  23.700 -3.35E-0002  8.296E-0001 -6.000E+0001
  23.750 -3.36E-0002  8.240E-0001 -6.000E+0001
  23.800 -3.37E-0002  8.185E-0001 -6.000E+0001
  23.850 -3.39E-0002  8.131E-0001 -6.000E+0001
  23.900 -3.40E-0002  8.078E-0001 -6.000E+0001
  23.950 -3.41E-0002  8.025E-0001 -6.000E+0001
  24.000 -3.42E-0002  7.973E-0001 -6.000E+0001
  24.050 -3.43E-0002  7.922E-0001 -6.000E+0001
  24.100 -3.45E-0002  7.871E-0001 -6.000E+0001
  24.150 -3.46E-0002  7.822E-0001 -6.000E+0001
  24.200 -3.47E-0002  7.772E-0001 -6.000E+0001
  24.250 -3.48E-0002  7.724E-0001 -6.000E+0001
  24.300 -3.50E-0002  7.676E-0001 -6.000E+0001
  24.350 -3.51E-0002  7.629E-0001 -6.000E+0001
  24.400 -3.52E-0002  7.583E-0001 -6.000E+0001
  24.450 -3.53E-0002  7.537E-0001 -6.000E+0001
  24.500 -3.54E-0002  7.492E-0001 -6.000E+0001
  24.550 -3.56E-0002  7.447E-0001 -6.000E+0001
  24.600 -3.57E-0002  7.403E-0001 -6.000E+0001
  24.650 -3.58E-0002  7.360E-0001 -6.000E+0001
  24.700 -3.59E-0002  7.317E-0001 -6.000E+0001
  24.750 -3.61E-0002  7.275E-0001 -6.000E+0001
  24.800 -3.62E-0002  7.233E-0001 -6.000E+0001
  24.850 -3.63E-0002  7.192E-0001 -6.000E+0001
  24.900 -3.64E-0002  7.151E-0001 -6.000E+0001
  24.950 -3.65E-0002  7.111E-0001 -6.000E+0001
  25.000 -3.67E-0002  7.072E-0001 -6.000E+0001
  25.050 -3.68E-0002  7.033E-0001 -6.000E+0001
  25.100 -3.69E-0002  6.994E-0001 -6.000E+0001
  25.150 -3.70E-0002  6.956E-0001 -6.000E+0001
  25.200 -3.72E-0002  6.919E-0001 -6.000E+0001
  25.250 -3.73E-0002  6.882E-0001 -6.000E+0001
  25.300 -3.74E-0002  6.845E-0001 -6.000E+0001
  25.350 -3.75E-0002  6.809E-0001 -6.000E+0001
  25.400 -3.76E-0002  6.774E-0001 -6.000E+0001
  25.450 -3.78E-0002  6.739E-0001 -6.000E+0001
  25.500 -3.79E-0002  6.704E-0001 -6.000E+0001
  25.550 -3.80E-0002  6.670E-0001 -6.000E+0001
  25.600 -3.81E-0002  6.636E-0001 -6.000E+0001
  25.650 -3.83E-0002  6.603E-0001 -6.000E+0001
  25.700 -3.84E-0002  6.570E-0001 -6.000E+0001
  25.750 -3.85E-0002  6.538E-0001 -6.000E+0001
  25.800 -3.86E-0002  6.505E-0001 -6.000E+0001
  25.850 -3.87E-0002  6.474E-0001 -6.000E+0001
  25.900 -3.89E-0002  6.443E-0001 -6.000E+0001
  25.950 -3.90E-0002  6.412E-0001 -6.000E+0001
  26.000 -3.91E-0002  6.381E-0001 -6.000E+0001
  26.050 -3.92E-0002  6.351E-0001 -6.000E+0001
  26.100 -3.94E-0002  6.322E-0001 -6.000E+0001
  26.150 -3.95E-0002  6.292E-0001 -6.000E+0001
  26.200 -3.96E-0002  6.263E-0001 -6.000E+0001
  26.250 -3.97E-0002  6.235E-0001 -6.000E+0001
  26.300 -3.98E-0002  6.207E-0001 -6.000E+0001
  26.350 -4.00E-0002  6.179E-0001 -6.000E+0001
  26.400 -4.01E-0002  6.151E-0001 -6.000E+0001
  26.450 -4.02E-0002  6.124E-0001 -6.000E+0001
  26.500 -4.03E-0002  6.097E-0001 -6.000E+0001
  26.550 -4.05E-0002  6.071E-0001 -6.000E+0001
  26.600 -4.06E-0002  6.044E-0001 -6.000E+0001
  26.650 -4.07E-0002  6.019E-0001 -6.000E+0001
  26.700 -4.08E-0002  5.993E-0001 -6.000E+0001
  26.750 -4.09E-0002  5.968E-0001 -6.000E+0001
  26.800 -4.11E-0002  5.943E-0001 -6.000E+0001
  26.850 -4.12E-0002  5.918E-0001 -6.000E+0001
  26.900 -4.13E-0002  5.894E-0001 -6.000E+0001
  26.950 -4.14E-0002  5.870E-0001 -6.000E+0001
  27.000 -4.16E-0002  5.846E-0001 -6.000E+0001
  27.050 -4.17E-0002  5.823E-0001 -6.000E+0001
  27.100 -4.18E-0002  5.800E-0001 -6.000E+0001
  27.150 -4.19E-0002  5.777E-0001 -6.000E+0001
  27.200 -4.20E-0002  5.754E-0001 -6.000E+0001
  27.250 -4.22E-0002  5.732E-0001 -6.000E+0001
  27.300 -4.23E-0002  5.710E-0001 -6.000E+0001
  27.350 -4.24E-0002  5.688E-0001 -6.000E+0001
  27.400 -4.25E-0002  5.666E-0001 -6.000E+0001
  27.450 -4.27E-0002  5.645E-0001 -6.000E+0001
  27.500 -4.28E-0002  5.624E-0001 -6.000E+0001
  27.550 -4.29E-0002  5.603E-0001 -6.000E+0001
  27.600 -4.30E-0002  5.583E-0001 -6.000E+0001
  27.650 -4.31E-0002  5.563E-0001 -6.000E+0001
  27.700 -4.33E-0002  5.542E-0001 -6.000E+0001
  27.750 -4.34E-0002  5.523E-0001 -6.000E+0001
  27.800 -4.35E-0002  5.503E-0001 -6.000E+0001
  27.850 -4.36E-0002  5.484E-0001 -6.000E+0001
  27.900 -4.38E-0002  5.465E-0001 -6.000E+0001
  27.950 -4.39E-0002  5.446E-0001 -6.000E+0001
  28.000 -4.40E-0002  5.427E-0001 -6.000E+0001
  28.050 -4.41E-0002  5.409E-0001 -6.000E+0001
  28.100 -4.42E-0002  5.390E-0001 -6.000E+0001
  28.150 -4.44E-0002  5.372E-0001 -6.000E+0001
  28.200 -4.45E-0002  5.354E-0001 -6.000E+0001
  28.250 -4.46E-0002  5.337E-0001 -6.000E+0001
  28.300 -4.47E-0002  5.319E-0001 -6.000E+0001
  28.350 -4.49E-0002  5.302E-0001 -6.000E+0001
  28.400 -4.50E-0002  5.285E-0001 -6.000E+0001
  28.450 -4.51E-0002  5.268E-0001 -6.000E+0001
  28.500 -4.52E-0002  5.252E-0001 -6.000E+0001
  28.550 -4.53E-0002  5.235E-0001 -6.000E+0001
  28.600 -4.55E-0002  5.219E-0001 -6.000E+0001
  28.650 -4.56E-0002  5.203E-0001 -6.000E+0001
  28.700 -4.57E-0002  5.187E-0001 -6.000E+0001
  28.750 -4.58E-0002  5.171E-0001 -6.000E+0001
  28.800 -4.60E-0002  5.156E-0001 -6.000E+0001
  28.850 -4.61E-0002  5.141E-0001 -6.000E+0001
  28.900 -4.62E-0002  5.125E-0001 -6.000E+0001
  28.950 -4.63E-0002  5.110E-0001 -6.000E+0001
  29.000 -4.64E-0002  5.096E-0001 -6.000E+0001
  29.050 -4.66E-0002  5.081E-0001 -6.000E+0001
  29.100 -4.67E-0002  5.066E-0001 -6.000E+0001
  29.150 -4.68E-0002  5.052E-0001 -6.000E+0001
  29.200 -4.69E-0002  5.038E-0001 -6.000E+0001
  29.250 -4.71E-0002  5.024E-0001 -6.000E+0001
  29.300 -4.72E-0002  5.010E-0001 -6.000E+0001
  29.350 -4.73E-0002  4.996E-0001 -6.000E+0001
  29.400 -4.74E-0002  4.983E-0001 -6.000E+0001
  29.450 -4.75E-0002  4.969E-0001 -6.000E+0001
  29.500 -4.77E-0002  4.956E-0001 -6.000E+0001
  29.550 -4.78E-0002  4.943E-0001 -6.000E+0001
  29.600 -4.79E-0002  4.930E-0001 -6.000E+0001
  29.650 -4.80E-0002  4.917E-0001 -6.000E+0001
  29.700 -4.82E-0002  4.905E-0001 -6.000E+0001
  29.750 -4.83E-0002  4.892E-0001 -6.000E+0001
  29.800 -4.84E-0002  4.880E-0001 -6.000E+0001
  29.850 -4.85E-0002  4.867E-0001 -6.000E+0001
  29.900 -4.86E-0002  4.855E-0001 -6.000E+0001
  29.950 -4.88E-0002  4.843E-0001 -6.000E+0001
  30.000 -4.89E-0002  4.831E-0001 -6.000E+0001
  30.050 -4.90E-0002  4.820E-0001 -6.000E+0001
  30.100 -4.91E-0002  4.808E-0001 -6.000E+0001
  30.150 -4.93E-0002  4.797E-0001 -6.000E+0001
  30.200 -4.94E-0002  4.785E-0001 -6.000E+0001
  30.250 -4.95E-0002  4.774E-0001 -6.000E+0001
  30.300 -4.96E-0002  4.763E-0001 -6.000E+0001
  30.350 -4.98E-0002  4.752E-0001 -6.000E+0001
  30.400 -4.99E-0002  4.741E-0001 -6.000E+0001
  30.450 -5.00E-0002  4.730E-0001 -6.000E+0001
  30.500 -5.01E-0002  4.720E-0001 -6.000E+0001
  30.550 -5.02E-0002  4.709E-0001 -6.000E+0001
  30.600 -5.04E-0002  4.699E-0001 -6.000E+0001
  30.650 -5.05E-0002  4.688E-0001 -6.000E+0001
  30.700 -5.06E-0002  4.678E-0001 -6.000E+0001
  30.750 -5.07E-0002  4.668E-0001 -6.000E+0001
  30.800 -5.09E-0002  4.658E-0001 -6.000E+0001
  30.850 -5.10E-0002  4.648E-0001 -6.000E+0001
  30.900 -5.11E-0002  4.639E-0001 -6.000E+0001
  30.950 -5.12E-0002  4.629E-0001 -6.000E+0001
  31.000 -5.13E-0002  4.619E-0001 -6.000E+0001
  31.050 -5.15E-0002  4.610E-0001 -6.000E+0001
  31.100 -5.16E-0002  4.601E-0001 -6.000E+0001
  31.150 -5.17E-0002  4.591E-0001 -6.000E+0001
  31.200 -5.18E-0002  4.582E-0001 -6.000E+0001
  31.250 -5.20E-0002  4.573E-0001 -6.000E+0001
  31.300 -5.21E-0002  4.564E-0001 -6.000E+0001
  31.350 -5.22E-0002  4.555E-0001 -6.000E+0001
  31.400 -5.23E-0002  4.546E-0001 -6.000E+0001
  31.450 -5.24E-0002  4.538E-0001 -6.000E+0001
  31.500 -5.26E-0002  4.529E-0001 -6.000E+0001
  31.550 -5.27E-0002  4.521E-0001 -6.000E+0001
  31.600 -5.28E-0002  4.512E-0001 -6.000E+0001
  31.650 -5.29E-0002  4.504E-0001 -6.000E+0001
  31.700 -5.31E-0002  4.496E-0001 -6.000E+0001
  31.750 -5.32E-0002  4.488E-0001 -6.000E+0001
  31.800 -5.33E-0002  4.480E-0001 -6.000E+0001
  31.850 -5.34E-0002  4.472E-0001 -6.000E+0001
  31.900 -5.35E-0002  4.464E-0001 -6.000E+0001
  31.950 -5.37E-0002  4.456E-0001 -6.000E+0001
  32.000 -5.38E-0002  4.448E-0001 -6.000E+0001
  32.050 -5.39E-0002  4.441E-0001 -6.000E+0001
  32.100 -5.40E-0002  4.433E-0001 -6.000E+0001
  32.150 -5.42E-0002  4.425E-0001 -6.000E+0001
  32.200 -5.43E-0002  4.418E-0001 -6.000E+0001
  32.250 -5.44E-0002  4.411E-0001 -6.000E+0001
  32.300 -5.45E-0002  4.403E-0001 -6.000E+0001
  32.350 -5.46E-0002  4.396E-0001 -6.000E+0001
  32.400 -5.48E-0002  4.389E-0001 -6.000E+0001
  32.450 -5.49E-0002  4.382E-0001 -6.000E+0001
  32.500 -5.50E-0002  4.375E-0001 -6.000E+0001
  32.550 -5.51E-0002  4.368E-0001 -6.000E+0001
  32.600 -5.53E-0002  4.361E-0001 -6.000E+0001
  32.650 -5.54E-0002  4.355E-0001 -6.000E+0001
  32.700 -5.55E-0002  4.348E-0001 -6.000E+0001
  32.750 -5.56E-0002  4.341E-0001 -6.000E+0001
  32.800 -5.57E-0002  4.335E-0001 -6.000E+0001
  32.850 -5.59E-0002  4.328E-0001 -6.000E+0001
  32.900 -5.60E-0002  4.322E-0001 -6.000E+0001
  32.950 -5.61E-0002  4.316E-0001 -6.000E+0001
  33.000 -5.62E-0002  4.309E-0001 -6.000E+0001
  33.050 -5.64E-0002  4.303E-0001 -6.000E+0001
  33.100 -5.65E-0002  4.297E-0001 -6.000E+0001
  33.150 -5.66E-0002  4.291E-0001 -6.000E+0001
  33.200 -5.67E-0002  4.285E-0001 -6.000E+0001
  33.250 -5.68E-0002  4.279E-0001 -6.000E+0001
  33.300 -5.70E-0002  4.273E-0001 -6.000E+0001
  33.350 -5.71E-0002  4.267E-0001 -6.000E+0001
  33.400 -5.72E-0002  4.261E-0001 -6.000E+0001
  33.450 -5.73E-0002  4.256E-0001 -6.000E+0001
  33.500 -5.75E-0002  4.250E-0001 -6.000E+0001
  33.550 -5.76E-0002  4.244E-0001 -6.000E+0001
  33.600 -5.77E-0002  4.239E-0001 -6.000E+0001
  33.650 -5.78E-0002  4.233E-0001 -6.000E+0001
  33.700 -5.79E-0002  4.228E-0001 -6.000E+0001
  33.750 -5.81E-0002  4.222E-0001 -6.000E+0001
  33.800 -5.82E-0002  4.217E-0001 -6.000E+0001
  33.850 -5.83E-0002  4.212E-0001 -6.000E+0001
  33.900 -5.84E-0002  4.207E-0001 -6.000E+0001
  33.950 -5.86E-0002  4.201E-0001 -6.000E+0001
  34.000 -5.87E-0002  4.196E-0001 -6.000E+0001
  34.050 -5.88E-0002  4.191E-0001 -6.000E+0001
  34.100 -5.89E-0002  4.186E-0001 -6.000E+0001
  34.150 -5.90E-0002  4.181E-0001 -6.000E+0001
  34.200 -5.92E-0002  4.176E-0001 -6.000E+0001
  34.250 -5.93E-0002  4.171E-0001 -6.000E+0001
  34.300 -5.94E-0002  4.167E-0001 -6.000E+0001
  34.350 -5.95E-0002  4.162E-0001 -6.000E+0001
  34.400 -5.97E-0002  4.157E-0001 -6.000E+0001
  34.450 -5.98E-0002  4.152E-0001 -6.000E+0001
  34.500 -5.99E-0002  4.148E-0001 -6.000E+0001
  34.550 -6.00E-0002  4.143E-0001 -6.000E+0001
  34.600 -6.01E-0002  4.139E-0001 -6.000E+0001
  34.650 -6.03E-0002  4.134E-0001 -6.000E+0001
  34.700 -6.04E-0002  4.130E-0001 -6.000E+0001
  34.750 -6.05E-0002  4.125E-0001 -6.000E+0001
  34.800 -6.06E-0002  4.121E-0001 -6.000E+0001
  34.850 -6.08E-0002  4.117E-0001 -6.000E+0001
  34.900 -6.09E-0002  4.112E-0001 -6.000E+0001
  34.950 -6.10E-0002  4.108E-0001 -6.000E+0001
  35.000 -6.11E-0002  4.104E-0001 -6.000E+0001
  35.050 -6.12E-0002  4.100E-0001 -6.000E+0001
  35.100 -6.14E-0002  4.096E-0001 -6.000E+0001
  35.150 -6.15E-0002  4.091E-0001 -6.000E+0001
  35.200 -6.16E-0002  4.087E-0001 -6.000E+0001
  35.250 -6.17E-0002  4.083E-0001 -6.000E+0001
  35.300 -6.19E-0002  4.079E-0001 -6.000E+0001
  35.350 -6.20E-0002  4.076E-0001 -6.000E+0001
  35.400 -6.21E-0002  4.072E-0001 -6.000E+0001
  35.450 -6.22E-0002  4.068E-0001 -6.000E+0001
  35.500 -6.23E-0002  4.064E-0001 -6.000E+0001
  35.550 -6.25E-0002  4.060E-0001 -6.000E+0001
  35.600 -6.26E-0002  4.057E-0001 -6.000E+0001
  35.650 -6.27E-0002  4.053E-0001 -6.000E+0001
  35.700 -6.28E-0002  4.049E-0001 -6.000E+0001
  35.750 -6.30E-0002  4.046E-0001 -6.000E+0001
  35.800 -6.31E-0002  4.042E-0001 -6.000E+0001
  35.850 -6.32E-0002  4.038E-0001 -6.000E+0001
  35.900 -6.33E-0002  4.035E-0001 -6.000E+0001
  35.950 -6.34E-0002  4.031E-0001 -6.000E+0001
  36.000 -6.36E-0002  4.028E-0001 -6.000E+0001
  36.050 -6.37E-0002  4.025E-0001 -6.000E+0001
  36.100 -6.38E-0002  4.021E-0001 -6.000E+0001
  36.150 -6.39E-0002  4.018E-0001 -6.000E+0001
  36.200 -6.41E-0002  4.015E-0001 -6.000E+0001
  36.250 -6.42E-0002  4.011E-0001 -6.000E+0001
  36.300 -6.43E-0002  4.008E-0001 -6.000E+0001
  36.350 -6.44E-0002  4.005E-0001 -6.000E+0001
  36.400 -6.45E-0002  4.002E-0001 -6.000E+0001
  36.450 -6.47E-0002  3.998E-0001 -6.000E+0001
  36.500 -6.48E-0002  3.995E-0001 -6.000E+0001
  36.550 -6.49E-0002  3.992E-0001 -6.000E+0001
  36.600 -6.50E-0002  3.989E-0001 -6.000E+0001
  36.650 -6.52E-0002  3.986E-0001 -6.000E+0001
  36.700 -6.53E-0002  3.983E-0001 -6.000E+0001
  36.750 -6.54E-0002  3.980E-0001 -6.000E+0001
  36.800 -6.55E-0002  3.977E-0001 -6.000E+0001
  36.850 -6.56E-0002  3.974E-0001 -6.000E+0001
  36.900 -6.58E-0002  3.971E-0001 -6.000E+0001
  36.950 -6.59E-0002  3.969E-0001 -6.000E+0001
  37.000 -6.60E-0002  3.966E-0001 -6.000E+0001
  37.050 -6.61E-0002  3.963E-0001 -6.000E+0001
  37.100 -6.63E-0002  3.960E-0001 -6.000E+0001
  37.150 -6.64E-0002  3.957E-0001 -6.000E+0001
  37.200 -6.65E-0002  3.955E-0001 -6.000E+0001
  37.250 -6.66E-0002  3.952E-0001 -6.000E+0001
  37.300 -6.67E-0002  3.949E-0001 -6.000E+0001
  37.350 -6.69E-0002  3.947E-0001 -6.000E+0001
  37.400 -6.70E-0002  3.944E-0001 -6.000E+0001
  37.450 -6.71E-0002  3.941E-0001 -6.000E+0001
  37.500 -6.72E-0002  3.939E-0001 -6.000E+0001
  37.550 -6.74E-0002  3.936E-0001 -6.000E+0001
  37.600 -6.75E-0002  3.934E-0001 -6.000E+0001
  37.650 -6.76E-0002  3.931E-0001 -6.000E+0001
  37.700 -6.77E-0002  3.929E-0001 -6.000E+0001
  37.750 -6.78E-0002  3.926E-0001 -6.000E+0001
  37.800 -6.80E-0002  3.924E-0001 -6.000E+0001
  37.850 -6.81E-0002  3.921E-0001 -6.000E+0001
  37.900 -6.82E-0002  3.919E-0001 -6.000E+0001
  37.950 -6.83E-0002  3.917E-0001 -6.000E+0001
  38.000 -6.85E-0002  3.914E-0001 -6.000E+0001
  38.050 -6.86E-0002  3.912E-0001 -6.000E+0001
  38.100 -6.87E-0002  3.910E-0001 -6.000E+0001
  38.150 -6.88E-0002  3.907E-0001 -6.000E+0001
  38.200 -6.89E-0002  3.905E-0001 -6.000E+0001
  38.250 -6.91E-0002  3.903E-0001 -6.000E+0001
  38.300 -6.92E-0002  3.901E-0001 -6.000E+0001
  38.350 -6.93E-0002  3.899E-0001 -6.000E+0001
  38.400 -6.94E-0002  3.896E-0001 -6.000E+0001
  38.450 -6.96E-0002  3.894E-0001 -6.000E+0001
  38.500 -6.97E-0002  3.892E-0001 -6.000E+0001
  38.550 -6.98E-0002  3.890E-0001 -6.000E+0001
  38.600 -6.99E-0002  3.888E-0001 -6.000E+0001
  38.650 -7.00E-0002  3.886E-0001 -6.000E+0001
  38.700 -7.02E-0002  3.884E-0001 -6.000E+0001
  38.750 -7.03E-0002  3.882E-0001 -6.000E+0001
  38.800 -7.04E-0002  3.880E-0001 -6.000E+0001
  38.850 -7.05E-0002  3.878E-0001 -6.000E+0001
  38.900 -7.07E-0002  3.876E-0001 -6.000E+0001
  38.950 -7.08E-0002  3.874E-0001 -6.000E+0001
  39.000 -7.09E-0002  3.872E-0001 -6.000E+0001
  39.050 -7.10E-0002  3.870E-0001 -6.000E+0001
  39.100 -7.11E-0002  3.868E-0001 -6.000E+0001
  39.150 -7.13E-0002  3.866E-0001 -6.000E+0001
  39.200 -7.14E-0002  3.864E-0001 -6.000E+0001
  39.250 -7.15E-0002  3.863E-0001 -6.000E+0001
  39.300 -7.16E-0002  3.861E-0001 -6.000E+0001
  39.350 -7.18E-0002  3.859E-0001 -6.000E+0001
  39.400 -7.19E-0002  3.857E-0001 -6.000E+0001
  39.450 -7.20E-0002  3.855E-0001 -6.000E+0001
  39.500 -7.21E-0002  3.854E-0001 -6.000E+0001
  39.550 -7.22E-0002  3.852E-0001 -6.000E+0001
  39.600 -7.24E-0002  3.850E-0001 -6.000E+0001
  39.650 -7.25E-0002  3.849E-0001 -6.000E+0001
  39.700 -7.26E-0002  3.847E-0001 -6.000E+0001
  39.750 -7.27E-0002  3.845E-0001 -6.000E+0001
  39.800 -7.29E-0002  3.843E-0001 -6.000E+0001
  39.850 -7.30E-0002  3.842E-0001 -6.000E+0001
  39.900 -7.31E-0002  3.840E-0001 -6.000E+0001
  39.950 -7.32E-0002  3.839E-0001 -6.000E+0001
