ZONE T="ZONE1"
I= 61 ,J= 22 ,K=1,F=POINT
  8.750   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.12500  -0.12500   0.000   0.000   0.000   0.00000   1.81653   0.000  40.588
  9.000   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.12857  -0.12857   0.000   0.000   0.000   0.00000   1.82010   0.000  40.697
  9.250   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.13214  -0.13214   0.000   0.000   0.000   0.00000   1.82387   0.000  40.804
  9.500   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.13571  -0.13571   0.000   0.000   0.000   0.00000   1.82775   0.000  40.911
  9.750   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.13929  -0.13929   0.000   0.000   0.000   0.00000   1.83119   0.000  41.016
 10.000   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.14286  -0.14286   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -5.000   0.03333   0.00000   0.000   0.000   0.000   0.00000  -0.07143   0.10476   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -4.750   0.03333   0.00000   0.000   0.000   0.000   0.00000  -0.06786   0.10119   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -4.500   0.03333   0.00000   0.000   0.000   0.000   0.00000  -0.06429   0.09762   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -4.250   0.03333   0.00000   0.000   0.000   0.000   0.00000  -0.06071   0.09405   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -4.000   0.03333   0.00000   0.000   0.000   0.000   0.00000  -0.05714   0.09048   0.000   0.000   0.000   0.00000   1.83466   0.000  41.121
 -3.750   0.03333   0.40001   0.000   0.000   0.000   0.00000  -0.05357   0.08690   0.000   0.000   0.000   0.00000   1.68053   0.000  12.798
 -3.500   0.03333   0.80002   0.000   0.000   0.000   0.00000  -0.05000   0.08333   0.000   0.000   0.000   0.00000   1.64252   0.000   3.738
 -3.250   0.03333   0.80002   0.000   0.000   0.000   0.00000  -0.04643   0.07976   0.000   0.000   0.000   0.00000   1.58734   0.000  36.297
 -3.000   0.03333  20.40041   4.197 -59.279 -64.910   2.70181  -0.04286   0.07619 -68.289   0.000   0.000   0.00000   1.60456   0.000  -1.112
 -2.750   0.03333  23.20046   3.654 -58.825 -63.979   2.69239  -0.03929   0.07262 -67.505   0.000   0.000   0.00000   1.58574   0.000   7.138
 -2.500   0.03333  25.60051   3.189 -58.241 -63.264   2.68199  -0.03571   0.06905 -66.865   0.000   0.000   0.00000   1.56927   0.000  20.360
 -2.250   0.03333  28.00056   2.784 -57.934 -62.692   2.67371  -0.03214   0.06548 -66.308   0.000   0.000   0.00000   1.55345   0.000   6.094
 -2.000   0.03333  29.60059   2.411 -57.618 -62.199   2.66526  -0.02857   0.06190 -65.809   0.000   0.000   0.00000   1.53870   0.000  11.155
 -1.750   0.03333  31.60063   2.064 -57.380 -61.782   2.65653  -0.02500   0.05833 -65.351   0.000   0.000   0.00000   1.52436   0.000  18.310
 -1.500   0.03333  33.20066   1.740 -57.282 -61.417   2.65256  -0.02143   0.05476 -64.926   0.000   0.000   0.00000   1.51035   0.000  16.768
 -1.250   0.03333  34.80070   1.427 -57.084 -61.089   2.64655  -0.01786   0.05119 -64.527   0.000   0.000   0.00000   1.49696   0.000  17.083
 -1.000   0.03333  36.40073   1.127 -56.969 -60.772   2.64013  -0.01429   0.04762 -64.152   0.000   0.000   0.00000   1.48424   0.000  17.310
 -0.750   0.03333  37.60075   0.833 -56.747 -60.513   2.63490  -0.01071   0.04405 -63.796   0.000   0.000   0.00000   1.47106   0.000  17.525
 -0.500   0.03333  38.80078   0.549 -56.589 -60.255   2.63080  -0.00714   0.04048 -63.457   0.000   0.000   0.00000   1.45873   0.000  17.730
 -0.250   0.03333  40.40081   0.277 -56.597 -60.018   2.62389  -0.00357   0.03690 -63.133   0.000   0.000   0.00000   1.44676   0.000  17.926
  0.000   0.03333  42.00084   0.008 -56.483 -59.795   2.62108   0.00000   0.03333 -62.822   0.000   0.000   0.00000   1.43452   0.000  18.113
  0.250   0.03333  43.60087  -0.253 -56.425 -59.591   2.61699   0.00357   0.02976 -62.524   0.000   0.000   0.00000   1.42284   0.000  18.293
  0.500   0.03333  44.80090  -0.514 -56.244 -59.410   2.61206   0.00714   0.02619 -62.237   0.000   0.000   0.00000   1.41077   0.000  18.467
  0.750   0.03333  46.40093  -0.761 -56.337 -59.216   2.60585   0.01071   0.02262 -61.960   0.000   0.000   0.00000   1.39928   0.000  18.635
  1.000   0.03333  48.00096  -1.011 -56.290 -59.038   2.60057   0.01429   0.01905 -61.692   0.000   0.000   0.00000   1.38793   0.000  18.798
