 37.5000 -67.62765     0.00  -0.34190     7.88 
 37.6000 -67.93514     0.00   0.49017     8.97 
 37.7000 -67.95652     0.00   0.35865    10.17 
 37.8000 -67.94064     0.00   0.20881    11.52 
 37.9000 -67.78771     0.00   0.70550    13.01 
 38.0000 -67.48339     0.00   0.10473    14.65 
 38.1000 -67.52855     0.00   0.33640    16.47 
 38.2000 -67.65423     0.00   0.53424    18.45 
 38.3000 -67.53396     0.00  -0.13775    20.63 
 38.4000 -67.80032     0.00  -0.62138    22.99 
 38.5000 -67.90380     0.00  -0.32442    25.55 
 38.6000 -67.96317     0.00   0.22479    28.31 
 38.7000 -68.11769     0.00   0.63272    31.27 
 38.8000 -68.01630     0.00   0.28969    34.43 
 38.9000 -67.98190     0.00   0.21401    37.78 
 39.0000 -67.78757     0.00   0.83028    41.32 
 39.1000 -67.78890     0.00   0.18837    45.03 
 39.2000 -67.93545     0.00  -0.33246    48.90 
 39.3000 -68.21457     0.00  -0.17723    52.90 
 39.4000 -68.22758     0.00  -0.00331    57.01 
 39.5000 -67.83965     0.00  -0.37308    61.17 
 39.6000 -67.86928     0.00  -0.14412    65.34 
 39.7000 -67.58875     0.00  -0.49982    69.48 
 39.8000 -67.68315     0.00  -0.38128    73.52 
 39.9000 -68.02822     0.00   0.25900    77.40 
 40.0000 -68.08290     0.00   0.30441    81.06 
 40.1000 -68.71053     0.00  -0.29260    84.42 
 40.2000 -68.92907     0.00  -0.76288    87.41 
 40.3000 -69.28883     0.00  -0.73552    89.95 
 40.4000 -69.18324     0.00   0.22907    91.97 
 40.5000 -68.83273     0.00  -0.39826    93.36 
 40.6000 -68.39049     0.00   0.02146    94.06 
 40.7000 -68.37701     0.00  -0.03374    93.99 
 40.8000 -68.58735     0.00  -0.38681    93.11 
 40.9000 -68.37353     0.00  -0.00544    91.35 
 41.0000 -68.43119     0.00  -0.99890    88.71 
 41.1000 -68.80597     0.00  -0.49032    85.17 
 41.2000 -69.04761     0.00  -0.25375    80.75 
 41.3000 -68.81337     0.00   0.10026    75.49 
 41.4000 -68.93079     0.00   0.68070    69.45 
 41.5000 -68.93744     0.00   0.34060    62.74 
 41.6000 -69.56422     0.00   0.37804    55.45 
 41.7000 -69.58304     0.00   0.17554    50.49 
 41.8000 -69.78286     0.00  -0.29399    51.03 
 41.9000 -69.61571     0.00  -1.04472    51.44 
 42.0000 -69.83822     0.00  -0.56667    51.57 
 42.1000 -69.85614     0.00  -0.35944    51.42 
 42.2000 -69.76639     0.00  -0.44803    50.96 
 42.3000 -69.71750     0.00   0.32451    50.18 
 42.4000 -69.52765     0.00  -0.48429    49.06 
 42.5000 -69.61669     0.00  -0.75737    47.62 
 42.6000 -69.74425     0.00  -0.19353    45.86 
 42.7000 -69.78645     0.00   0.12164    43.81 
 42.8000 -69.50722     0.00  -0.70967    41.50 
 42.9000 -69.43266     0.00  -0.49690    38.97 
 43.0000 -69.38577     0.00  -0.55256    36.27 
 43.1000 -69.09199     0.00  -1.04850    33.45 
 43.2000 -69.58027     0.00  -1.19233    30.56 
 43.3000 -69.56643     0.00  -0.79867    27.65 
 43.4000 -69.92514     0.00  -0.92835    24.77 
 43.5000 -70.33960     0.00  -0.32571    21.98 
 43.6000 -69.93509     0.00  -0.85903    19.30 
 43.7000 -70.25870     0.00  -0.61333    16.78 
 43.8000 -70.34745     0.00   0.31655    14.44 
 43.9000 -70.18546     0.00  -1.31215    12.29 
 44.0000 -70.22318     0.00  -0.74823    10.36 
 44.1000 -70.51226     0.00  -0.54803     8.65 
 44.2000 -70.28841     0.00  -1.01120     7.14 
 44.3000 -70.40690     0.00  -0.83690     5.84 
 44.4000 -70.52256     0.00  -0.21316     4.73 
 44.5000 -70.38667     0.00   0.17014     3.80 
 44.6000 -70.28984     0.00  -0.76066     3.02 
 44.7000 -69.96537     0.00  -0.80823     2.38 
 44.8000 -69.53219     0.00  -0.60049     1.87 
 44.9000 -69.53154     0.00  -0.82269     1.45 
 45.0000 -69.66626     0.00  -0.96463     1.12 
 45.1000 -69.29035     0.00  -0.29368     0.86 
 45.2000 -69.41763     0.00  -0.60126     0.47 
 45.3000 -69.77834     0.00  -0.96598     0.00 
 45.4000 -69.85246     0.00  -0.68666     0.00 
 45.5000 -69.77856     0.00  -0.45465     0.00 
 45.6000 -69.99731     0.00  -1.25305     0.00 
 45.7000 -70.08837     0.00  -0.53992     0.00 
 45.8000 -69.82720     0.00  -0.31706     0.00 
 45.9000 -69.96021     0.00  -0.91748     0.00 
 46.0000 -70.25983     0.00  -0.61293     0.00 
 46.1000 -70.08822     0.00  -0.05014     0.00 
 46.2000 -69.74586     0.00   0.31695     0.00 
 46.3000 -69.98776     0.00  -0.51884     0.00 
 46.4000 -69.54898     0.00  -1.03129     0.00 
 46.5000 -69.52500     0.00  -1.28264     0.00 
 46.6000 -69.30188     0.00  -1.08302     0.00 
 46.7000 -69.25782     0.00   0.21365     0.00 
 46.8000 -69.28931     0.00  -0.70283     0.00 
 46.9000 -68.79742     0.00   0.45564     0.00 
 47.0000 -68.44012     0.00  -0.33606     0.00 
 47.1000 -68.72203     0.00  -0.72894     0.00 
 47.2000 -69.10450     0.00  -0.29235     0.00 
 47.3000 -69.29399     0.00  -0.78532     0.00 
 47.4000 -69.14372     0.00  -0.67376     0.00 
 47.5000 -68.87975     0.00  -1.32643     0.00 
 47.6000 -68.50830     0.00  -0.03721     0.00 
 47.7000 -68.69532     0.00   0.02434     0.00 
 47.8000 -68.94930     0.00   0.03916     0.00 
 47.9000 -69.10965     0.00  -0.61173     0.00 
 48.0000 -69.36934     0.00  -0.37747     0.00 
 48.1000 -69.20900     0.00  -0.65684     0.00 
 48.2000 -69.16350     0.00  -0.07958     0.00 
 48.3000 -69.38541     0.00  -0.38940     0.00 
 48.4000 -69.15484     0.00  -1.02267     0.00 
 48.5000 -69.30658     0.00  -0.03915     0.00 
 48.6000 -69.31047     0.00   0.37931     0.00 
 48.7000 -69.30961     0.00  -0.35769     0.00 
 48.8000 -69.50686     0.00   0.05350     0.00 
 48.9000 -69.67358     0.00  -0.49950     0.00 
 49.0000 -69.81211     0.00  -0.29861     0.00 
 49.1000 -69.61394     0.00  -0.06520     0.00 
 49.2000 -69.99718     0.00  -0.35566     0.00 
 49.3000 -69.78274     0.00   0.20517     0.00 
 49.4000 -69.67914     0.00   0.43661     0.00 
 49.5000 -69.67925     0.00  -0.97759     0.00 
 49.6000 -69.58810     0.00  -1.25055     0.00 
 49.7000 -69.80403     0.00  -0.73311     0.00 
 49.8000 -69.52058     0.00   0.30232     0.00 
 49.9000 -69.84991     0.00   0.19473     0.00 
 50.0000 -69.53787     0.00   0.57308     0.00 
 50.1000 -69.45743     0.00   0.01380     0.00 
 50.2000 -69.50201     0.00  -0.13411     0.00 
 50.3000 -69.44984     0.00  -0.20172     0.00 
 50.4000 -69.47938     0.00   0.37544     0.00 
 50.5000 -69.73976     0.00  -0.82055     0.00 
 50.6000 -69.86515     0.00  -0.82623     0.00 
 50.7000 -69.67505     0.00  -0.65664     0.00 
 50.8000 -69.91426     0.00   0.56713     0.00 
 50.9000 -69.90889     0.00   0.54826     0.00 
 51.0000 -69.74339     0.00   0.43358     0.00 
 51.1000 -69.97025     0.00  -0.03600     0.00 
 51.2000 -69.89302     0.00  -0.96849     0.00 
 51.3000 -69.85605     0.00  -1.07763     0.00 
 51.4000 -69.94254     0.00  -0.11708     0.00 
 51.5000 -70.08654     0.00  -0.34915     0.01 
 51.6000 -70.45664     0.00  -0.22559     0.01 
 51.7000 -70.55112     0.00   0.10779     0.01 
 51.8000 -70.53789     0.00   0.18318     0.01 
 51.9000 -70.40699     0.00  -0.34023     0.01 
 52.0000 -70.32747     0.00  -0.72147     0.01 
 52.1000 -70.68912     0.00  -0.70040     0.02 
 52.2000 -70.58395     0.00  -0.26100     0.02 
 52.3000 -70.22967     0.00  -0.75507     0.02 
 52.4000 -70.00101     0.00   0.39136     0.03 
