 53.1000 -77.02358     0.00   0.57555    96.91 
 53.2000 -77.16354     0.00   0.71889    97.99 
 53.3000 -76.82291     0.00  -0.50691    99.04 
 53.4000 -76.60041     0.00  -0.27678   100.04 
 53.5000 -76.05271     0.00  -0.75014   101.00 
 53.6000 -76.48157     0.00   0.05514   101.90 
 53.7000 -76.48786     0.00   0.48804   102.75 
 53.8000 -76.73588     0.00   0.02213   103.54 
 53.9000 -76.89640     0.00   0.38260   104.27 
 54.0000 -77.18079     0.00   0.62107   104.94 
 54.1000 -77.41422     0.00  -0.38569   108.69 
 54.2000 -77.37162     0.00  -0.57788   109.46 
 54.3000 -77.60004     0.00   0.36164   110.15 
 54.4000 -77.53358     0.00   0.91321   110.77 
 54.5000 -77.41233     0.00   0.41482   111.30 
 54.6000 -77.38043     0.00   0.51417   111.75 
 54.7000 -77.54591     0.00  -0.43923   112.12 
 54.8000 -77.36043     0.00  -0.00786   112.40 
 54.9000 -77.48294     0.00   0.30622   112.59 
 55.0000 -77.75192     0.00   0.22623   112.70 
 55.1000 -77.56071     0.00  -0.16566   115.68 
 55.2000 -77.50816     0.00   0.18610   115.83 
 55.3000 -77.60709     0.00   0.96469   115.90 
 55.4000 -77.27391     0.00   0.25321   115.87 
 55.5000 -77.23883     0.00   0.03091   115.75 
 55.6000 -77.18311     0.00  -0.65403   115.54 
 55.7000 -77.44963     0.00  -0.61972   115.24 
 55.8000 -77.11347     0.00   0.00325   114.85 
 55.9000 -77.22412     0.00   0.06377   114.38 
 56.0000 -77.21800     0.00   0.82396   113.82 
 56.1000 -76.95203     0.00   0.13507   115.79 
 56.2000 -76.45547     0.00  -0.00554   115.27 
 56.3000 -76.61546     0.00   0.01338   114.66 
 56.4000 -76.60052     0.00   0.13233   113.98 
 56.5000 -76.56087     0.00   0.36065   113.22 
 56.6000 -76.60056     0.00   0.15238   112.40 
 56.7000 -76.53875     0.00  -0.42633   111.49 
 56.8000 -76.33266     0.00  -0.64499   110.52 
 56.9000 -76.08410     0.00  -0.22060   109.49 
 57.0000 -75.99073     0.00   0.99629   108.41 
 57.1000 -75.99247     0.00   0.79751   109.49 
 57.2000 -75.98560     0.00  -0.01903   108.47 
 57.3000 -75.86669     0.00   0.39321   107.39 
 57.4000 -75.91447     0.00  -0.40601   106.27 
 57.5000 -76.07381     0.00   0.55147   105.11 
 57.6000 -76.25210     0.00   0.05021   103.91 
 57.7000 -76.33806     0.00  -0.30964   102.67 
 57.8000 -76.58090     0.00   0.13391   101.41 
 57.9000 -76.67491     0.00   0.18767   100.12 
 58.0000 -76.58949     0.00  -0.31589    98.81 
 58.1000 -77.27141     0.00  -0.42340    99.43 
 58.2000 -77.25958     0.00   0.44263    98.24 
 58.3000 -77.15701     0.00   0.75624    97.03 
 58.4000 -77.18036     0.00   0.29308    95.83 
 58.5000 -77.27941     0.00   0.35483    94.61 
 58.6000 -77.33167     0.00  -0.29346    93.40 
 58.7000 -77.46142     0.00   0.09539    92.19 
 58.8000 -77.38581     0.00  -0.04692    90.99 
 58.9000 -77.33822     0.00  -0.07421    89.80 
 59.0000 -77.44764     0.00  -0.02683    88.63 
 59.1000 -77.39590     0.00  -0.01444    89.34 
 59.2000 -77.76654     0.00   0.00921    88.35 
 59.3000 -77.53209     0.00  -0.39623    87.38 
 59.4000 -77.46851     0.00   0.29129    86.44 
 59.5000 -77.57976     0.00  -0.21542    85.52 
 59.6000 -77.60723     0.00  -0.15234    84.64 
 59.7000 -77.70550     0.00  -0.02489    83.78 
 59.8000 -78.05158     0.00  -0.22094    82.96 
 59.9000 -77.64050     0.00  -0.31622    82.17 
 60.0000 -77.81511     0.00   0.61249    81.42 
 60.1000 -77.64764     0.00  -0.12613    14.54 
 60.2000 -77.77606     0.00   0.05492    13.82 
 60.3000 -77.84862     0.00  -0.59080    13.13 
 60.4000 -77.68072     0.00  -0.88485    12.48 
 60.5000 -78.03086     0.00  -0.49313    11.86 
 60.6000 -77.93572     0.00   0.76893    11.28 
 60.7000 -77.65365     0.00   0.07012    10.73 
 60.8000 -77.39389     0.00  -0.06138    10.20 
 60.9000 -77.79422     0.00   0.18342     9.71 
 61.0000 -77.66196     0.00  -0.22403     9.24 
 61.1000 -78.06536     0.00  -0.33519     9.18 
 61.2000 -77.83025     0.00   0.63481     8.75 
 61.3000 -78.06493     0.00  -0.07779     8.35 
 61.4000 -77.93665     0.00  -1.02092     7.96 
 61.5000 -78.18257     0.00   0.04938     7.59 
 61.6000 -78.24367     0.00   0.82155     7.25 
 61.7000 -78.45865     0.00   0.41955     6.92 
 61.8000 -78.48183     0.00  -0.03173     6.61 
 61.9000 -78.57609     0.00  -0.55389     6.31 
 62.0000 -78.26430     0.00  -0.67117     6.04 
 62.1000 -78.41169     0.00  -0.52272     5.83 
 62.2000 -78.10814     0.00   0.05392     5.58 
 62.3000 -77.96039     0.00  -0.00222     5.34 
 62.4000 -77.78843     0.00   0.14772     5.11 
 62.5000 -77.98493     0.00   0.44615     4.90 
 62.6000 -78.30350     0.00   0.35693     4.69 
 62.7000 -78.15939     0.00  -0.23956     4.50 
 62.8000 -78.42005     0.00   0.01594     4.32 
 62.9000 -78.50990     0.00   0.26446     4.14 
 63.0000 -78.30837     0.00   1.04556     3.98 
 63.1000 -78.04908     0.00   0.09450     3.82 
 63.2000 -77.89845     0.00   0.37102     3.67 
 63.3000 -77.79097     0.00  -0.09170     3.53 
 63.4000 -77.80952     0.00   0.04447     3.39 
 63.5000 -77.61856     0.00  -0.65355     3.26 
 63.6000 -77.42931     0.00   0.14344     3.14 
 63.7000 -77.23984     0.00   0.18468     3.02 
 63.8000 -77.58158     0.00   0.57668     2.91 
 63.9000 -77.49672     0.00  -0.06989     2.81 
 64.0000 -77.40327     0.00   0.09093     2.71 
 64.1000 -77.47421     0.00   0.55956     2.61 
 64.2000 -77.94352     0.00   0.10937     2.52 
 64.3000 -77.58361     0.00   0.22778     2.43 
 64.4000 -77.52387     0.00   0.17638     2.35 
 64.5000 -77.38904     0.00  -0.41775     2.27 
 64.6000 -77.28464     0.00  -1.03438     2.19 
 64.7000 -77.21210     0.00  -0.42739     2.12 
 64.8000 -77.57691     0.00   0.48584     2.05 
 64.9000 -77.69377     0.00   0.15747     1.98 
 65.0000 -77.60151     0.00   0.64950     1.92 
 65.1000 -77.56203     0.00  -0.11648     1.86 
 65.2000 -78.08031     0.00   0.24648     1.80 
 65.3000 -78.00128     0.00  -0.04053     1.74 
 65.4000 -77.61984     0.00  -0.04217     1.69 
 65.5000 -77.62729     0.00  -0.34339     1.64 
 65.6000 -77.49294     0.00  -0.30955     1.59 
 65.7000 -77.87166     0.00  -0.73792     1.54 
 65.8000 -78.06414     0.00  -0.30093     1.50 
 65.9000 -78.18289     0.00   0.10880     1.46 
 66.0000 -77.75553     0.00  -0.41355     1.41 
 66.1000 -78.17285     0.00  -0.28387     1.37 
 66.2000 -78.36387     0.00   0.82746     1.34 
 66.3000 -78.20565     0.00   0.57739     1.30 
 66.4000 -77.90805     0.00   0.27986     1.27 
 66.5000 -77.64106     0.00   0.08580     1.23 
 66.6000 -77.66747     0.00  -0.00839     1.20 
 66.7000 -77.54281     0.00   0.31945     1.17 
 66.8000 -77.76770     0.00   0.06442     1.14 
 66.9000 -78.08207     0.00  -0.67523     1.11 
 67.0000 -78.13421     0.00  -0.05803     1.08 
 67.1000 -77.93763     0.00   0.42354     1.06 
 67.2000 -78.01262     0.00  -0.09458     1.03 
 67.3000 -77.63414     0.00   0.38323     1.00 
 67.4000 -77.35977     0.00  -0.45964     0.98 
 67.5000 -77.54869     0.00  -0.01345     0.96 
 67.6000 -77.58113     0.00  -0.13567     0.94 
 67.7000 -77.46621     0.00   0.31723     0.91 
 67.8000 -78.25862     0.00  -0.04908     0.89 
 67.9000 -78.16868     0.00  -0.37197     0.87 
 68.0000 -78.25648     0.00   0.45391     0.86 
 68.1000 -78.02652     0.00  -0.17260     0.84 
 68.2000 -77.63855     0.00  -0.53542     0.82 
 68.3000 -77.25331     0.00   0.06811     0.80 
 68.4000 -77.47785     0.00  -0.14443     0.79 
 68.5000 -77.42237     0.00  -0.25013     0.77 
 68.6000 -77.49372     0.00   0.81631     0.75 
 68.7000 -77.42783     0.00   0.57012     0.74 
 68.8000 -77.26845     0.00  -0.43943     0.72 
 68.9000 -77.30536     0.00  -0.55884     0.71 
 69.0000 -77.38174     0.00  -0.18565     0.70 
 69.1000 -77.50690     0.00   0.42178     0.68 
 69.2000 -77.81500     0.00   0.88334     0.67 
 69.3000 -77.88215     0.00   0.89824     0.66 
 69.4000 -77.85606     0.00   0.69243     0.65 
 69.5000 -78.15957     0.00   0.06540     0.63 
 69.6000 -78.11689     0.00  -1.21019     0.62 
 69.7000 -78.34813     0.00  -1.19381     0.61 
 69.8000 -78.30727     0.00  -0.40103     0.60 
 69.9000 -78.41482     0.00  -0.22591     0.59 
 70.0000 -78.10877     0.00  -0.78709     0.58 
 70.1000 -78.15513     0.00  -0.18939     0.57 
 70.2000 -78.09555     0.00   0.22649     0.56 
 70.3000 -78.12126     0.00  -0.18872     0.55 
 70.4000 -78.42085     0.00   0.23145     0.55 
 70.5000 -78.28819     0.00   0.41241     0.54 
 70.6000 -78.14561     0.00   0.58187     0.53 
 70.7000 -78.09769     0.00  -0.07113     0.52 
 70.8000 -78.02503     0.00   0.02494     0.51 
 70.9000 -77.86606     0.00   0.02715     0.51 
 71.0000 -78.03591     0.00   0.34681     0.50 
 71.1000 -77.58652     0.00   0.24187     0.49 
 71.2000 -77.81947     0.00  -0.09535     0.48 
 71.3000 -77.89894     0.00   0.63562     0.48 
 71.4000 -77.79432     0.00   0.87656     0.47 
 71.5000 -77.41635     0.00   0.21830     0.46 
 71.6000 -77.58001     0.00   0.70090     0.46 
 71.7000 -77.43233     0.00   0.39018     0.45 
 71.8000 -77.72216     0.00   0.15488     0.45 
 71.9000 -77.83450     0.00  -0.23636     0.44 
 72.0000 -77.48157     0.00   0.02157     0.44 
 72.1000 -77.46472     0.00  -0.40159     0.43 
 72.2000 -77.58518     0.00  -0.07027     0.45 
 72.3000 -77.52053     0.00   0.40151     0.45 
 72.4000 -77.64266     0.00  -0.16869     0.44 
 72.5000 -77.55655     0.00  -0.61829     0.44 
 72.6000 -77.78127     0.00   0.12172     0.43 
 72.7000 -78.02390     0.00   0.50878     0.43 
 72.8000 -78.01286     0.00   0.28945     0.43 
 72.9000 -78.20890     0.00  -0.07347     0.42 
 73.0000 -78.13737     0.00   0.29862     0.42 
 73.1000 -78.25642     0.00  -0.20328     0.41 
 73.2000 -78.31633     0.00  -0.91963     0.41 
 73.3000 -77.96960     0.00  -1.08719     0.41 
 73.4000 -78.25572     0.00  -0.57935     0.40 
 73.5000 -78.71934     0.00  -0.20822     0.40 
 73.6000 -78.90295     0.00  -0.12739     0.40 
 73.7000 -79.08796     0.00   0.44524     0.39 
 73.8000 -78.84235     0.00   0.03298     0.39 
 73.9000 -78.84941     0.00   0.16537     0.39 
 74.0000 -79.06724     0.00  -0.03560     0.38 
 74.1000 -78.87970     0.00   0.19068     0.38 
 74.2000 -78.97737     0.00  -0.21198     0.38 
 74.3000 -78.78048     0.00  -0.21776     0.37 
 74.4000 -78.67405     0.00   0.56562     0.37 
 74.5000 -78.76684     0.00   0.24547     0.37 
 74.6000 -79.01517     0.00  -0.05579     0.36 
 74.7000 -79.21337     0.00  -0.19345     0.36 
 74.8000 -79.17758     0.00   0.09269     0.36 
 74.9000 -79.41837     0.00  -0.44367     0.36 
 75.0000 -79.35166     0.00  -0.33225     0.35 
 75.1000 -79.58846     0.00  -0.00782     0.35 
 75.2000 -79.52376     0.00   0.52344     0.35 
 75.3000 -79.43367     0.00   1.19193     0.35 
 75.4000 -79.17159     0.00   0.74702     0.35 
 75.5000 -79.40388     0.00  -0.00073     0.34 
 75.6000 -79.23996     0.00  -0.63807     0.34 
 75.7000 -79.15405     0.00  -0.13502     0.34 
 75.8000 -79.08646     0.00  -0.60709     0.34 
 75.9000 -79.08471     0.00  -0.16217     0.34 
 76.0000 -79.18804     0.00   0.93065     0.33 
 76.1000 -79.06425     0.00   0.53558     0.33 
 76.2000 -78.86710     0.00   0.48428     0.33 
 76.3000 -78.66456     0.00  -0.37103     0.33 
 76.4000 -78.29063     0.00   0.73008     0.33 
 76.5000 -78.28896     0.00   0.14815     0.32 
 76.6000 -78.38885     0.00  -1.01920     0.32 
 76.7000 -78.11107     0.00  -0.43554     0.32 
 76.8000 -78.18374     0.00   0.38753     0.32 
 76.9000 -78.11507     0.00  -0.34638     0.32 
 77.0000 -78.22647     0.00  -0.56474     0.32 
 77.1000 -77.85604     0.00   0.02059     0.31 
 77.2000 -77.37210     0.00  -0.41016     0.31 
 77.3000 -77.23432     0.00  -0.10335     0.31 
 77.4000 -76.89115     0.00   0.32285     0.31 
 77.5000 -77.18845     0.00   0.66343     0.31 
 77.6000 -76.95839     0.00   0.54359     0.31 
 77.7000 -77.13695     0.00  -0.21516     0.31 
 77.8000 -77.40631     0.00  -0.36040     0.30 
 77.9000 -77.25871     0.00   0.13205     0.30 
 78.0000 -76.52455     0.00  -0.05063     0.30 
 78.1000 -76.53767     0.00  -0.06813     0.30 
 78.2000 -76.08216     0.00  -0.42864     0.30 
 78.3000 -76.17228     0.00  -0.45946     0.30 
 78.4000 -76.26789     0.00  -0.37927     0.30 
 78.5000 -76.32955     0.00  -0.52245     0.30 
 78.6000 -76.48022     0.00  -0.32588     0.29 
 78.7000 -76.45910     0.00   0.48711     0.29 
 78.8000 -76.41333     0.00   0.16550     0.29 
 78.9000 -76.44933     0.00   0.29831     0.29 
 79.0000 -76.19067     0.00   0.46167     0.29 
 79.1000 -75.98982     0.00   0.28590     0.29 
 79.2000 -75.64027     0.00   0.01182     0.32 
 79.3000 -75.76064     0.00  -0.09364     0.32 
 79.4000 -76.02736     0.00  -0.11337     0.32 
 79.5000 -76.33184     0.00   0.29299     0.32 
 79.6000 -76.50127     0.00   0.33118     0.32 
 79.7000 -76.45426     0.00   0.49449     0.31 
 79.8000 -76.12054     0.00   0.20129     0.31 
 79.9000 -76.12431     0.00  -1.20137     0.31 
